model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,fourier_features,scale
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,745.8903086303548,15.401751736635457,0.011809629388153553,18.322783946990967,0.0001,3,128,3,1,cuda,2000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,13.191825472104854,0.02739369310438633,1.1260902881622314,0.0001,3,128,4,1,cuda,100,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,13.191825472104854,0.030173437669873238,1.1222167015075684,0.0001,3,128,4,1,cuda,100,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,13.191825472104854,0.027039937674999237,1.1227521896362305,0.0001,3,128,4,1,cuda,100,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,13.191825472104854,0.026606466621160507,1.1367673873901367,0.0001,3,128,4,1,cuda,100,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,13.191825472104854,0.027753960341215134,1.1482248306274414,0.0001,3,128,4,1,cuda,100,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,13.191825472104854,0.02800973318517208,1.122581958770752,0.0001,3,128,4,1,cuda,100,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,13.191825472104854,0.03026403672993183,1.1238949298858643,0.0001,3,128,4,1,cuda,100,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,13.191825472104854,0.027217701077461243,1.12241792678833,0.0001,3,128,4,1,cuda,100,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,13.191825472104854,0.027175430208444595,1.1249966621398926,0.0001,3,128,4,1,cuda,100,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,13.191825472104854,0.0278424434363842,1.122986078262329,0.0001,3,128,4,1,cuda,100,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,11.558819529443765,0.027904974296689034,1.2159624099731445,0.0001,3,128,4,1,cuda,100,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,11.558819529443765,0.029916752129793167,1.2502639293670654,0.0001,3,128,4,1,cuda,100,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,11.558819529443765,0.027083441615104675,1.2041566371917725,0.0001,3,128,4,1,cuda,100,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,11.558819529443765,0.026951657608151436,1.2048389911651611,0.0001,3,128,4,1,cuda,100,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,11.558819529443765,0.027691330760717392,1.2041194438934326,0.0001,3,128,4,1,cuda,100,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,11.558819529443765,0.027739839628338814,1.2056777477264404,0.0001,3,128,4,1,cuda,100,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,11.558819529443765,0.03019360452890396,1.205418586730957,0.0001,3,128,4,1,cuda,100,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,11.558819529443765,0.027217773720622063,1.2068023681640625,0.0001,3,128,4,1,cuda,100,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,11.558819529443765,0.02711489424109459,1.2044272422790527,0.0001,3,128,4,1,cuda,100,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,11.558819529443765,0.02763216197490692,1.20711350440979,0.0001,3,128,4,1,cuda,100,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1477.9896199380858,13.191825472104854,0.024470366537570953,5.602636098861694,0.0001,3,128,4,1,cuda,500,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1423.1214872510877,13.191825472104854,0.02160705253481865,5.59962272644043,0.0001,3,128,4,1,cuda,500,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1033.0220059927208,13.191825472104854,0.017625870183110237,5.600395917892456,0.0001,3,128,4,1,cuda,500,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,859.9287030936244,13.191825472104854,0.015612825751304626,5.602344512939453,0.0001,3,128,4,1,cuda,500,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1110.5549881818943,13.191825472104854,0.021667679771780968,5.599444150924683,0.0001,3,128,4,1,cuda,500,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1508.5048396711848,13.191825472104854,0.025060662999749184,5.598044395446777,0.0001,3,128,4,1,cuda,500,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1758.4957564633535,13.191825472104854,0.02685031294822693,5.59973669052124,0.0001,3,128,4,1,cuda,500,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1523.55453062249,13.191825472104854,0.026129962876439095,5.601735353469849,0.0001,3,128,4,1,cuda,500,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1246.6194282337683,13.191825472104854,0.023048676550388336,5.599467515945435,0.0001,3,128,4,1,cuda,500,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1337.107397036061,13.191825472104854,0.025311730802059174,5.605409383773804,0.0001,3,128,4,1,cuda,500,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,713.8824987449799,11.558819529443765,0.012282861396670341,6.011250734329224,0.0001,3,128,4,1,cuda,500,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,784.1296213499833,11.558819529443765,0.012195012532174587,6.010394334793091,0.0001,3,128,4,1,cuda,500,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,657.4911508011212,11.558819529443765,0.011309356428682804,6.015378713607788,0.0001,3,128,4,1,cuda,500,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,608.4238568858768,11.558819529443765,0.011278108693659306,6.010302782058716,0.0001,3,128,4,1,cuda,500,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,768.2497803714859,11.558819529443765,0.014382593333721161,6.008654832839966,0.0001,3,128,4,1,cuda,500,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1602.6563807312584,11.558819529443765,0.02656356431543827,6.010340690612793,0.0001,3,128,4,1,cuda,500,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1529.9300117135208,11.558819529443765,0.023625651374459267,6.008176803588867,0.0001,3,128,4,1,cuda,500,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1411.1228037148594,11.558819529443765,0.02424163930118084,6.011191129684448,0.0001,3,128,4,1,cuda,500,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,967.1089095967202,11.558819529443765,0.018136801198124886,6.016583442687988,0.0001,3,128,4,1,cuda,500,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1383.5751181810576,11.558819529443765,0.026399411261081696,6.009721040725708,0.0001,3,128,4,1,cuda,500,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,716.3105259579986,13.191825472104854,0.012250805273652077,11.195985794067383,0.0001,3,128,4,1,cuda,1000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,851.7660420327142,13.191825472104854,0.01321068499237299,11.20130467414856,0.0001,3,128,4,1,cuda,1000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,772.0628856572122,13.191825472104854,0.01230879221111536,11.20553970336914,0.0001,3,128,4,1,cuda,1000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,547.2628809508868,13.191825472104854,0.009239920414984226,11.195439577102661,0.0001,3,128,4,1,cuda,1000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,618.923360107095,13.191825472104854,0.011695046909153461,11.194494009017944,0.0001,3,128,4,1,cuda,1000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1341.6418787127677,13.191825472104854,0.0224698968231678,11.198774099349976,0.0001,3,128,4,1,cuda,1000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1283.4810047481592,13.191825472104854,0.01930464245378971,11.195531129837036,0.0001,3,128,4,1,cuda,1000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1370.764943890144,13.191825472104854,0.02378179505467415,11.19664978981018,0.0001,3,128,4,1,cuda,1000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1139.4463962621319,13.191825472104854,0.021265359595417976,11.19473385810852,0.0001,3,128,4,1,cuda,1000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1170.1781827832162,13.191825472104854,0.022903984412550926,11.19783329963684,0.0001,3,128,4,1,cuda,1000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,495.363092996988,11.558819529443765,0.006379277911037207,12.033142805099487,0.0001,3,128,4,1,cuda,1000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,731.9699880250167,11.558819529443765,0.007210050243884325,12.01719856262207,0.0001,3,128,4,1,cuda,1000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,489.91694904618475,11.558819529443765,0.007460166234523058,12.021932363510132,0.0001,3,128,4,1,cuda,1000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,473.32428019369144,11.558819529443765,0.006761562544852495,12.014700412750244,0.0001,3,128,4,1,cuda,1000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,392.8311252823795,11.558819529443765,0.006950295530259609,12.016321659088135,0.0001,3,128,4,1,cuda,1000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1233.8867305158133,11.558819529443765,0.013602920807898045,12.018240451812744,0.0001,3,128,4,1,cuda,1000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1260.823992584923,11.558819529443765,0.017671724781394005,12.014934778213501,0.0001,3,128,4,1,cuda,1000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1219.3166611759539,11.558819529443765,0.012990978546440601,12.013208627700806,0.0001,3,128,4,1,cuda,1000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,984.786694956911,11.558819529443765,0.012607826851308346,12.017280578613281,0.0001,3,128,4,1,cuda,1000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,767.8859173673862,11.558819529443765,0.013302292674779892,12.014748811721802,0.0001,3,128,4,1,cuda,1000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,671.5357419260375,13.191825472104854,0.0072464896366000175,22.391819715499878,0.0001,3,128,4,1,cuda,2000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,924.8682268135041,13.191825472104854,0.00947353895753622,22.38767170906067,0.0001,3,128,4,1,cuda,2000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,521.9762395937919,13.191825472104854,0.007216435391455889,22.385558366775513,0.0001,3,128,4,1,cuda,2000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,671.732023144662,13.191825472104854,0.00833943858742714,22.389793157577515,0.0001,3,128,4,1,cuda,2000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,596.289788058484,13.191825472104854,0.007286516018211842,22.38915228843689,0.0001,3,128,4,1,cuda,2000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1539.536356362952,13.191825472104854,0.01689642108976841,22.38803744316101,0.0001,3,128,4,1,cuda,2000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1644.1305142444778,13.191825472104854,0.017704160884022713,22.389307260513306,0.0001,3,128,4,1,cuda,2000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1230.3682385793172,13.191825472104854,0.014811350964009762,22.38728928565979,0.0001,3,128,4,1,cuda,2000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1056.6397229543172,13.191825472104854,0.016552235931158066,22.388214826583862,0.0001,3,128,4,1,cuda,2000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,913.4445921707664,13.191825472104854,0.015622206963598728,22.390203714370728,0.0001,3,128,4,1,cuda,2000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,394.6484048171854,11.558819529443765,0.00531372195109725,24.030003547668457,0.0001,3,128,4,1,cuda,2000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,504.6802418005355,11.558819529443765,0.005843254271894693,24.040156364440918,0.0001,3,128,4,1,cuda,2000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,414.0150746214023,11.558819529443765,0.004828943405300379,24.028821229934692,0.0001,3,128,4,1,cuda,2000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.53568309697124,11.558819529443765,0.004769246093928814,24.030092000961304,0.0001,3,128,4,1,cuda,2000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.3905883952477,11.558819529443765,0.004283613990992308,24.031941175460815,0.0001,3,128,4,1,cuda,2000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1005.8481896335342,11.558819529443765,0.011616421863436699,24.030369997024536,0.0001,3,128,4,1,cuda,2000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1081.7248002426372,11.558819529443765,0.012612109072506428,24.026602506637573,0.0001,3,128,4,1,cuda,2000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,936.9042118996821,11.558819529443765,0.010826590470969677,24.025243997573853,0.0001,3,128,4,1,cuda,2000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,920.7007796812248,11.558819529443765,0.011333169415593147,24.030364513397217,0.0001,3,128,4,1,cuda,2000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,620.6292905998996,11.558819529443765,0.010593184269964695,24.028721570968628,0.0001,3,128,4,1,cuda,2000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,9.250662119508036,0.028252653777599335,1.2503843307495117,0.0001,3,256,2,1,cuda,100,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,9.250662119508036,0.03006085567176342,1.2476823329925537,0.0001,3,256,2,1,cuda,100,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.401392026439,9.250662119508036,0.02720462903380394,1.2469499111175537,0.0001,3,256,2,1,cuda,100,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,9.250662119508036,0.027159152552485466,1.2456750869750977,0.0001,3,256,2,1,cuda,100,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,9.250662119508036,0.0276175606995821,1.2480885982513428,0.0001,3,256,2,1,cuda,100,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,9.250662119508036,0.028420044109225273,1.247166633605957,0.0001,3,256,2,1,cuda,100,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,9.250662119508036,0.030371248722076416,1.2476117610931396,0.0001,3,256,2,1,cuda,100,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,9.250662119508036,0.02718573436141014,1.2476279735565186,0.0001,3,256,2,1,cuda,100,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,9.250662119508036,0.02700139209628105,1.2460103034973145,0.0001,3,256,2,1,cuda,100,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,9.250662119508036,0.027744323015213013,1.2489192485809326,0.0001,3,256,2,1,cuda,100,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,7.720852300828682,0.027642695233225822,1.3745317459106445,0.0001,3,256,2,1,cuda,100,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0586029011881,7.720852300828682,0.030233941972255707,1.3722870349884033,0.0001,3,256,2,1,cuda,100,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,7.720852300828682,0.027228664606809616,1.374664306640625,0.0001,3,256,2,1,cuda,100,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,7.720852300828682,0.026353677734732628,1.3708674907684326,0.0001,3,256,2,1,cuda,100,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6829139474564,7.720852300828682,0.027722343802452087,1.3724238872528076,0.0001,3,256,2,1,cuda,100,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,7.720852300828682,0.027675960212945938,1.3717396259307861,0.0001,3,256,2,1,cuda,100,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0285595507028,7.720852300828682,0.030325550585985184,1.371478796005249,0.0001,3,256,2,1,cuda,100,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,7.720852300828682,0.026912756264209747,1.384937047958374,0.0001,3,256,2,1,cuda,100,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,7.720852300828682,0.027379481121897697,1.3724195957183838,0.0001,3,256,2,1,cuda,100,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,7.720852300828682,0.027673892676830292,1.3716702461242676,0.0001,3,256,2,1,cuda,100,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1353.6617394055388,9.250662119508036,0.021670987829566002,6.222118139266968,0.0001,3,256,2,1,cuda,500,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1787.090289543591,9.250662119508036,0.026314828544855118,6.219682693481445,0.0001,3,256,2,1,cuda,500,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1234.1807961010709,9.250662119508036,0.020955711603164673,6.224668741226196,0.0001,3,256,2,1,cuda,500,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1430.316908258032,9.250662119508036,0.02552821859717369,6.224266290664673,0.0001,3,256,2,1,cuda,500,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,989.2270527422189,9.250662119508036,0.019496025517582893,6.22309136390686,0.0001,3,256,2,1,cuda,500,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.2146463457998,9.250662119508036,0.02641657181084156,6.2214460372924805,0.0001,3,256,2,1,cuda,500,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1740.0025845569778,9.250662119508036,0.02571181021630764,6.227548360824585,0.0001,3,256,2,1,cuda,500,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,9.250662119508036,0.02647935040295124,6.2281811237335205,0.0001,3,256,2,1,cuda,500,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,9.250662119508036,0.026823339983820915,6.2206926345825195,0.0001,3,256,2,1,cuda,500,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.239358475569,9.250662119508036,0.0262657068669796,6.227486610412598,0.0001,3,256,2,1,cuda,500,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,953.328765583166,7.720852300828682,0.01579035259783268,6.850780248641968,0.0001,3,256,2,1,cuda,500,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1409.3814633534137,7.720852300828682,0.0215167049318552,6.851289987564087,0.0001,3,256,2,1,cuda,500,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,986.966819099314,7.720852300828682,0.017265349626541138,6.8483569622039795,0.0001,3,256,2,1,cuda,500,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,832.691538288571,7.720852300828682,0.015739841386675835,6.866519451141357,0.0001,3,256,2,1,cuda,500,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,786.2172988830321,7.720852300828682,0.016175024211406708,6.847139835357666,0.0001,3,256,2,1,cuda,500,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1622.9015122991968,7.720852300828682,0.026925966143608093,6.8485612869262695,0.0001,3,256,2,1,cuda,500,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.180601311496,7.720852300828682,0.028635792434215546,6.853478908538818,0.0001,3,256,2,1,cuda,500,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1507.8039044197624,7.720852300828682,0.024530606344342232,6.857647895812988,0.0001,3,256,2,1,cuda,500,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1237.7745434864457,7.720852300828682,0.022172410041093826,6.855350494384766,0.0001,3,256,2,1,cuda,500,64,20
