model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1179.0520388847056,44.59441497114207,0.01943770796060562,0.6519477367401123,0.001,3,128,2,1,cuda,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1118.382196755773,44.59441497114207,0.019596947357058525,0.6513559818267822,0.001,3,128,2,1,cuda,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1112.2335723100737,44.59441497114207,0.020385634154081345,0.6521353721618652,0.001,3,128,2,1,cuda,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10021.115251370064,44.59441497114207,0.19753733277320862,0.653066873550415,0.001,3,128,2,1,cuda,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10210.46294161019,44.59441497114207,0.1585666388273239,0.6539764404296875,0.001,3,128,2,1,cuda,100,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10557.141116549532,44.59441497114207,0.14798438549041748,0.6842982769012451,0.001,3,128,2,1,cuda,100,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10329.232999707163,44.59441497114207,0.18894673883914948,0.6555755138397217,0.001,3,128,2,1,cuda,100,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7679.410114415998,44.59441497114207,0.14099182188510895,0.6536478996276855,0.001,3,128,2,1,cuda,100,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,963.6373554112282,44.59441497114207,0.014876659028232098,3.246673822402954,0.001,3,128,2,1,cuda,500,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1092.2845078229584,44.59441497114207,0.01626567170023918,3.2473764419555664,0.001,3,128,2,1,cuda,500,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,910.9862732178715,44.59441497114207,0.014798012562096119,3.287875175476074,0.001,3,128,2,1,cuda,500,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,817.8690687228079,44.59441497114207,0.01451796106994152,3.2464985847473145,0.001,3,128,2,1,cuda,500,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,751.604469963186,44.59441497114207,0.014331474900245667,3.248709201812744,0.001,3,128,2,1,cuda,500,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5847.746321222389,44.59441497114207,0.11677005887031555,3.265247106552124,0.001,3,128,2,1,cuda,500,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6064.963256672523,44.59441497114207,0.09395977854728699,3.2553510665893555,0.001,3,128,2,1,cuda,500,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7888.313921048779,44.59441497114207,0.1461513191461563,3.2609059810638428,0.001,3,128,2,1,cuda,500,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7709.141933619896,44.59441497114207,0.14500035345554352,3.2982852458953857,0.001,3,128,2,1,cuda,500,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4888.387063880522,44.59441497114207,0.08049564063549042,3.3344006538391113,0.001,3,128,2,1,cuda,500,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,873.278015708668,44.59441497114207,0.013693447224795818,6.491202354431152,0.001,3,128,2,1,cuda,1000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1007.2286228246319,44.59441497114207,0.014997567981481552,6.489666223526001,0.001,3,128,2,1,cuda,1000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,863.4753689236111,44.59441497114207,0.014058533124625683,6.490085601806641,0.001,3,128,2,1,cuda,1000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,770.4426730358936,44.59441497114207,0.013685103505849838,6.489732027053833,0.001,3,128,2,1,cuda,1000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,719.4570678547524,44.59441497114207,0.013839354738593102,6.491300582885742,0.001,3,128,2,1,cuda,1000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5988.866654116466,44.59441497114207,0.11751352995634079,6.507905960083008,0.001,3,128,2,1,cuda,1000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4721.333690229669,44.59441497114207,0.07770811766386032,6.508548021316528,0.001,3,128,2,1,cuda,1000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4700.424603361362,44.59441497114207,0.08392474800348282,6.508499383926392,0.001,3,128,2,1,cuda,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7783.3354354919675,44.59441497114207,0.14606094360351562,6.506355047225952,0.001,3,128,2,1,cuda,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5272.600085236781,44.59441497114207,0.10001640021800995,6.509027719497681,0.001,3,128,2,1,cuda,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,828.082172439759,44.59441497114207,0.012844811193645,12.979997396469116,0.001,3,128,2,1,cuda,2000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,966.1637709692939,44.59441497114207,0.01429487019777298,12.979554891586304,0.001,3,128,2,1,cuda,2000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,821.9129787378681,44.59441497114207,0.013389772735536098,12.982177257537842,0.001,3,128,2,1,cuda,2000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,725.5935970444277,44.59441497114207,0.012905188836157322,12.98108172416687,0.001,3,128,2,1,cuda,2000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,689.3338183463019,44.59441497114207,0.013257949613034725,12.98175597190857,0.001,3,128,2,1,cuda,2000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6818.908058013303,44.59441497114207,0.09757725894451141,13.012816429138184,0.001,3,128,2,1,cuda,2000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5889.900723989709,44.59441497114207,0.1048828512430191,13.010001420974731,0.001,3,128,2,1,cuda,2000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1745.2385910830824,44.59441497114207,0.0449054017663002,13.013272047042847,0.001,3,128,2,1,cuda,2000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5539.124739844796,44.59441497114207,0.09592071920633316,13.00915789604187,0.001,3,128,2,1,cuda,2000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8049.090399357848,44.59441497114207,0.1409430205821991,13.012717485427856,0.001,3,128,2,1,cuda,2000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,981.4866732555221,22.721758502896183,0.014407310634851456,1.0159103870391846,0.001,3,128,3,1,cuda,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1210.7639084985776,22.721758502896183,0.01677088625729084,1.0172088146209717,0.001,3,128,3,1,cuda,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,952.0639040537149,22.721758502896183,0.015170441940426826,1.0164148807525635,0.001,3,128,3,1,cuda,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,843.1066636337015,22.721758502896183,0.014410452917218208,1.0171818733215332,0.001,3,128,3,1,cuda,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,781.4637861341198,22.721758502896183,0.014377367682754993,1.0172045230865479,0.001,3,128,3,1,cuda,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3071.456012853497,22.721758502896183,0.03911170735955238,1.0173125267028809,0.001,3,128,3,1,cuda,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9139.696440710759,22.721758502896183,0.18813900649547577,1.0179524421691895,0.001,3,128,3,1,cuda,100,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14281.920952037315,22.721758502896183,0.21107599139213562,1.0173747539520264,0.001,3,128,3,1,cuda,100,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11681.867756180975,22.721758502896183,0.20343928039073944,1.017425537109375,0.001,3,128,3,1,cuda,100,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9852.299841292252,22.721758502896183,0.1605902761220932,1.0229034423828125,0.001,3,128,3,1,cuda,100,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,486.1260471573795,22.721758502896183,0.007932168431580067,5.068524599075317,0.001,3,128,3,1,cuda,500,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,595.6611615733768,22.721758502896183,0.009453918784856796,5.067749500274658,0.001,3,128,3,1,cuda,500,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,499.7936825426707,22.721758502896183,0.0084530645981431,5.0682690143585205,0.001,3,128,3,1,cuda,500,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,481.9947106132865,22.721758502896183,0.008744900114834309,5.06874418258667,0.001,3,128,3,1,cuda,500,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,467.72283927376174,22.721758502896183,0.008961053565144539,5.067401170730591,0.001,3,128,3,1,cuda,500,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5913.834946557062,22.721758502896183,0.09478418529033661,5.077897787094116,0.001,3,128,3,1,cuda,500,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5749.8433878744145,22.721758502896183,0.08094994723796844,5.076138496398926,0.001,3,128,3,1,cuda,500,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6927.233969733099,22.721758502896183,0.1202085018157959,5.076967000961304,0.001,3,128,3,1,cuda,500,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7305.524210121737,22.721758502896183,0.12421112507581711,5.076917409896851,0.001,3,128,3,1,cuda,500,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5910.453215204569,22.721758502896183,0.08973156660795212,5.076599359512329,0.001,3,128,3,1,cuda,500,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,438.5071143950803,22.721758502896183,0.007257002405822277,10.13438105583191,0.001,3,128,3,1,cuda,1000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,506.94467453145916,22.721758502896183,0.008160216733813286,10.135733604431152,0.001,3,128,3,1,cuda,1000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.58782133743307,22.721758502896183,0.007543155923485756,10.13371467590332,0.001,3,128,3,1,cuda,1000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,408.70003451305223,22.721758502896183,0.007675073109567165,10.134944915771484,0.001,3,128,3,1,cuda,1000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,407.1793279890395,22.721758502896183,0.007443648763000965,10.133322715759277,0.001,3,128,3,1,cuda,1000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6725.495009987868,22.721758502896183,0.12034495174884796,10.150061130523682,0.001,3,128,3,1,cuda,1000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6499.010895143072,22.721758502896183,0.10168961435556412,10.148956537246704,0.001,3,128,3,1,cuda,1000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5447.78504512843,22.721758502896183,0.09841891378164291,10.152122974395752,0.001,3,128,3,1,cuda,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3120.1907199108937,22.721758502896183,0.051309734582901,10.15515422821045,0.001,3,128,3,1,cuda,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6661.821435481509,22.721758502896183,0.10917787998914719,10.153082370758057,0.001,3,128,3,1,cuda,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,403.31194439215193,22.721758502896183,0.006728200241923332,20.262123584747314,0.001,3,128,3,1,cuda,2000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,511.0805958207831,22.721758502896183,0.007585268002003431,20.27455234527588,0.001,3,128,3,1,cuda,2000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,411.45654754434406,22.721758502896183,0.0069052851758897305,20.260549306869507,0.001,3,128,3,1,cuda,2000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,373.12266513972554,22.721758502896183,0.007094620727002621,20.264130115509033,0.001,3,128,3,1,cuda,2000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.4873059948126,22.721758502896183,0.006935696583241224,20.263622522354126,0.001,3,128,3,1,cuda,2000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2874.6354506567936,22.721758502896183,0.06183546036481857,20.293270111083984,0.001,3,128,3,1,cuda,2000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4218.8521102639725,22.721758502896183,0.0791841596364975,20.29004192352295,0.001,3,128,3,1,cuda,2000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6294.520979752343,22.721758502896183,0.11993000656366348,20.290761470794678,0.001,3,128,3,1,cuda,2000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6428.346074401774,22.721758502896183,0.1093931570649147,20.333402633666992,0.001,3,128,3,1,cuda,2000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3517.1086154513887,22.721758502896183,0.0631687268614769,20.292785167694092,0.001,3,128,3,1,cuda,2000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,793.0201182333501,15.244594136755884,0.011001293547451496,1.3829588890075684,0.001,3,128,4,1,cuda,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,800.7387401167168,15.244594136755884,0.011341087520122528,1.3794729709625244,0.001,3,128,4,1,cuda,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,731.9342526355422,15.244594136755884,0.011224893853068352,1.379387617111206,0.001,3,128,4,1,cuda,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,709.9168496904284,15.244594136755884,0.012040844187140465,1.3807666301727295,0.001,3,128,4,1,cuda,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,721.3519965277778,15.244594136755884,0.01267467625439167,1.3795793056488037,0.001,3,128,4,1,cuda,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13057.286155036814,15.244594136755884,0.27494335174560547,1.3824176788330078,0.001,3,128,4,1,cuda,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7322.157137665245,15.244594136755884,0.10474015027284622,1.3822600841522217,0.001,3,128,4,1,cuda,100,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,20127.494931549114,15.244594136755884,0.3343248963356018,1.3819215297698975,0.001,3,128,4,1,cuda,100,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8472.670970339692,15.244594136755884,0.11960823088884354,1.3818256855010986,0.001,3,128,4,1,cuda,100,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,20358.866122040243,15.244594136755884,0.31555455923080444,1.3819010257720947,0.001,3,128,4,1,cuda,100,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,321.5994564194277,15.244594136755884,0.005136113613843918,6.88894248008728,0.001,3,128,4,1,cuda,500,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,368.28517324506356,15.244594136755884,0.0063088880851864815,7.010197877883911,0.001,3,128,4,1,cuda,500,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,324.8589645038487,15.244594136755884,0.005836185533553362,6.888519525527954,0.001,3,128,4,1,cuda,500,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.2375857597055,15.244594136755884,0.005493835546076298,6.887921571731567,0.001,3,128,4,1,cuda,500,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.5040395958835,15.244594136755884,0.006766336038708687,6.887667417526245,0.001,3,128,4,1,cuda,500,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,971.2296516796353,15.244594136755884,0.01702369935810566,6.89620041847229,0.001,3,128,4,1,cuda,500,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5652.417262801205,15.244594136755884,0.09384727478027344,6.895505666732788,0.001,3,128,4,1,cuda,500,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1065.9397002070782,15.244594136755884,0.018191980198025703,6.896824836730957,0.001,3,128,4,1,cuda,500,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4828.000134653196,15.244594136755884,0.07779143750667572,6.896126747131348,0.001,3,128,4,1,cuda,500,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7341.658451514391,15.244594136755884,0.1050424799323082,6.895642518997192,0.001,3,128,4,1,cuda,500,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,306.6675177271586,15.244594136755884,0.005266882013529539,13.771548509597778,0.001,3,128,4,1,cuda,1000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,465.4657758638722,15.244594136755884,0.007896293886005878,13.774789094924927,0.001,3,128,4,1,cuda,1000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,325.23966961596386,15.244594136755884,0.005783820059150457,13.771839380264282,0.001,3,128,4,1,cuda,1000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,247.322171498494,15.244594136755884,0.005027273204177618,13.77180027961731,0.001,3,128,4,1,cuda,1000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,260.972467996988,15.244594136755884,0.005419965833425522,13.772624731063843,0.001,3,128,4,1,cuda,1000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1893.683882666081,15.244594136755884,0.029496783390641212,13.788578987121582,0.001,3,128,4,1,cuda,1000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3951.5597036583836,15.244594136755884,0.060460470616817474,13.789073467254639,0.001,3,128,4,1,cuda,1000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1284.7107910809907,15.244594136755884,0.021845165640115738,13.789382934570312,0.001,3,128,4,1,cuda,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,909.4022914574966,15.244594136755884,0.014055425301194191,13.788410186767578,0.001,3,128,4,1,cuda,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1328.3141929697958,15.244594136755884,0.02187616564333439,13.788349390029907,0.001,3,128,4,1,cuda,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.88066458542505,15.244594136755884,0.005052049178630114,27.542851448059082,0.001,3,128,4,1,cuda,2000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,425.6262733224565,15.244594136755884,0.006608776748180389,27.543922901153564,0.001,3,128,4,1,cuda,2000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,247.0616201786312,15.244594136755884,0.004527933429926634,27.54325032234192,0.001,3,128,4,1,cuda,2000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.5022485776439,15.244594136755884,0.005629651714116335,27.543630838394165,0.001,3,128,4,1,cuda,2000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,255.0438015081158,15.244594136755884,0.005252414848655462,27.543273210525513,0.001,3,128,4,1,cuda,2000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2844.2241923422857,15.244594136755884,0.07396144419908524,27.574182987213135,0.001,3,128,4,1,cuda,2000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1990.5031989938923,15.244594136755884,0.024949712678790092,27.57404899597168,0.001,3,128,4,1,cuda,2000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4290.712290568524,15.244594136755884,0.06239936873316765,27.57447838783264,0.001,3,128,4,1,cuda,2000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1607.6520116926038,15.244594136755884,0.03531495854258537,27.580525159835815,0.001,3,128,4,1,cuda,2000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,367.35408038403614,15.244594136755884,0.006750442553311586,27.573814153671265,0.001,3,128,4,1,cuda,2000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1095.8491452790329,11.40441012031667,0.016702674329280853,1.4707365036010742,0.001,3,256,2,1,cuda,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1306.1807608036313,11.40441012031667,0.018644196912646294,1.4689781665802002,0.001,3,256,2,1,cuda,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1061.5010667670683,11.40441012031667,0.017130032181739807,1.4695181846618652,0.001,3,256,2,1,cuda,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,974.545703647925,11.40441012031667,0.016808468848466873,1.4698050022125244,0.001,3,256,2,1,cuda,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,893.1205185324632,11.40441012031667,0.016445210203528404,1.4696640968322754,0.001,3,256,2,1,cuda,100,True
