model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1385.7017196389725,229.77711024331632,0.0207599066197872,1.887928485870361,0.001,32,4,500,True,28.780817928463787
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1116.4515536102745,229.77711024331632,0.0189339201897382,1.8899023532867432,0.001,32,4,500,True,29.719116663719177
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1000.0340803317436,229.77711024331632,0.0179950855672359,1.8878190517425537,0.001,32,4,500,True,30.197367481192764
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1001.0393592599564,229.77711024331632,0.0192804038524627,1.887002229690552,0.001,32,4,500,True,30.19300395190507
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1439.164900487366,229.77711024331632,0.0233359169214963,1.898242235183716,0.001,32,4,500,False,28.616409902240214
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1682.3023225715365,229.77711024331632,0.0255226846784353,1.8981683254241943,0.001,32,4,500,False,27.938475042574396
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1741.3602992699966,229.77711024331632,0.0266829691827297,1.896164894104004,0.001,32,4,500,False,27.78862909875086
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1284.7785883115796,229.77711024331632,0.0230093169957399,1.8961389064788816,0.001,32,4,500,False,29.109232585781374
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1239.0905444695447,229.77711024331632,0.0238590743392705,1.8952858448028564,0.001,32,4,500,False,29.266485058884232
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1137.936922167838,229.77711024331632,0.0181494913995265,3.769404649734497,0.001,32,4,1000,True,29.63633359742908
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1416.8236186935242,229.77711024331632,0.0211533438414335,3.770804882049561,0.001,32,4,1000,True,28.68435760760982
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1113.6120353811075,229.77711024331632,0.018996562808752,3.768288135528565,0.001,32,4,1000,True,29.73017632830203
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,968.202226876255,229.77711024331632,0.0174907501786947,3.7671244144439697,0.001,32,4,1000,True,30.337854715787678
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,996.0403868076472,229.77711024331632,0.018870860338211,3.765533924102783,0.001,32,4,1000,True,30.214746004918823
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1371.6714658111614,229.77711024331632,0.0221572015434503,3.7850537300109854,0.001,32,4,1000,False,28.825014444451522
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1603.0235708458836,229.77711024331632,0.0241288281977176,3.786273717880249,0.001,32,4,1000,False,28.148116405033747
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1365.137560659304,229.77711024331632,0.0225846543908119,3.784325838088989,0.001,32,4,1000,False,28.845751326832364
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1187.3021460843374,229.77711024331632,0.0212678741663694,3.7853550910949703,0.001,32,4,1000,False,29.451902959631475
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1324.0849504789994,229.77711024331632,0.0288769416511058,3.781625270843506,0.001,32,4,1000,False,28.97835699357718
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1156.6069551644075,229.77711024331632,0.0188954602926969,7.527748584747314,0.001,32,4,2000,True,29.565657491961588
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1366.9937588897255,229.77711024331632,0.0206199754029512,7.527888298034668,0.001,32,4,2000,True,28.839850169980537
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1084.7782026543675,229.77711024331632,0.0182456839829683,7.526139736175537,0.001,32,4,2000,True,29.844105987946516
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,998.712325865964,229.77711024331632,0.0181774515658617,7.529399871826172,0.001,32,4,2000,True,30.203111389002327
