model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fourier_features,scale,original_psnr
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1046.2431457601238,18.443999710655124,0.015125791542232,4.1723949909210205,0.001,128,3,500,32,20,30.001189229445615
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1101.8070419699632,18.443999710655124,0.0162821467965841,4.354069232940674,0.001,128,3,500,32,20,29.776460050182937
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,925.0917288947456,18.443999710655124,0.0184920262545347,4.171293020248413,0.001,128,3,500,32,20,30.535667507548823
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,658.0394167817102,15.401751736635456,0.0062216212972998,4.580314874649048,0.001,128,3,500,64,10,32.0149963998888
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,637.7281979480422,15.401751736635456,0.0070828483439981,4.5808727741241455,0.001,128,3,500,64,10,32.151159284828445
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.7526368494812,15.401751736635456,0.0065484307706356,4.581074237823486,0.001,128,3,500,64,10,34.125618620261776
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,416.5683253848728,15.401751736635456,0.0059299250133335,4.580094575881958,0.001,128,3,500,64,10,34.00065304359251
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,328.33388632655624,15.401751736635456,0.004733667243272,4.637413263320923,0.001,128,3,500,64,10,35.03435841532177
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1479.3792121611446,15.401751736635456,0.0142838582396507,4.580904483795166,0.001,128,3,500,64,20,28.49672036947595
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,898.662398291081,15.401751736635456,0.0128588415682315,4.580655336380005,0.001,128,3,500,64,20,30.661549783864885
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1081.8197765018408,15.401751736635456,0.0123695647343993,4.5814902782440186,0.001,128,3,500,64,20,29.855966323496048
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1418.4948674907964,15.401751736635456,0.0145797757431864,4.580102443695068,0.001,128,3,500,64,20,28.679237800306772
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,747.3071007990294,15.401751736635456,0.0141363460570573,4.581060171127319,0.001,128,3,500,64,20,31.462524398908425
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1521.511501736111,18.443999710655124,0.0091948742046952,8.419951915740967,0.001,128,3,1000,32,10,28.374763090484905
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,660.7764495481928,18.443999710655124,0.0092761190608143,8.338233232498169,0.001,128,3,1000,32,10,31.99696992683467
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,979.9424324903782,18.443999710655124,0.0081024868413805,8.3374605178833,0.001,128,3,1000,32,10,30.2855098530532
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,732.8588926016566,18.443999710655124,0.0081392982974648,8.336095571517944,0.001,128,3,1000,32,10,31.54731186764197
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,671.4784280350569,18.443999710655124,0.0093756671994924,8.384124517440796,0.001,128,3,1000,32,10,31.927194837144405
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1585.862389662818,18.443999710655124,0.014705522917211,8.339250564575195,0.001,128,3,1000,32,20,28.194860492678167
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2200.673774525184,18.443999710655124,0.0182150490581989,8.335270881652832,0.001,128,3,1000,32,20,26.771958807817292
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2783.8567982868976,18.443999710655124,0.0166335627436637,8.335248470306396,0.001,128,3,1000,32,20,25.75104657380772
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1337.3577382446454,18.443999710655124,0.0151556972414255,8.339735507965088,0.001,128,3,1000,32,20,28.93503953798188
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,880.1395124769913,18.443999710655124,0.0129156317561864,8.334314823150635,0.001,128,3,1000,32,20,30.752000303708012
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,495.3737528237952,15.401751736635456,0.005236092954874,9.156553268432615,0.001,128,3,1000,64,10,33.24818556823634
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,730.7914012822122,15.401751736635456,0.005438121035695,9.158847570419312,0.001,128,3,1000,64,10,31.559581200998032
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,518.1299991633199,15.401751736635456,0.0048662154003977,9.160524368286133,0.001,128,3,1000,64,10,33.053128105739326
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.2171354689592,15.401751736635456,0.0048371292650699,9.160162210464478,0.001,128,3,1000,64,10,35.049155103547356
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,547.6071381881693,15.401751736635456,0.0053459713235497,9.157020568847656,0.001,128,3,1000,64,10,32.81282448137264
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,709.8554073063086,15.401751736635456,0.0116564519703388,9.158352613449097,0.001,128,3,1000,64,20,31.68581653856603
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1318.8634172105087,15.401751736635456,0.0134642701596021,9.157734155654907,0.001,128,3,1000,64,20,28.995517268546624
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,738.7986751694277,15.401751736635456,0.0112903583794832,9.158786296844482,0.001,128,3,1000,64,20,31.512254407849213
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,609.038773583919,15.401751736635456,0.0114680370315909,9.157650709152222,0.001,128,3,1000,64,20,32.35106606515975
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1124.2696188399432,15.401751736635456,0.0123307099565863,9.169705629348757,0.001,128,3,1000,64,20,29.688810738928325
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,367.0030512675703,18.443999710655124,0.0056599578820168,16.66890597343445,0.001,128,3,2000,32,10,34.550818737706955
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,671.3398712035643,18.443999710655124,0.0077867559157311,16.668251752853394,0.001,128,3,2000,32,10,31.92809107854348
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,389.647586439508,18.443999710655124,0.0062368735671043,16.670642852783203,0.001,128,3,2000,32,10,34.29079558296469
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,539.4817878283969,18.443999710655124,0.0082114394754171,16.672539710998535,0.001,128,3,2000,32,10,32.877747606918774
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,382.74875020917,18.443999710655124,0.0072642178274691,16.672210216522217,0.001,128,3,2000,32,10,34.36837767497764
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3922.0898202183735,18.443999710655124,0.0142502691596746,16.667888879776,0.001,128,3,2000,32,20,24.262340134948523
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1290.8980623012883,18.443999710655124,0.0162962339818477,16.668992042541504,0.001,128,3,2000,32,20,29.088595998608277
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1073.5216307940093,18.443999710655124,0.0123628117144107,16.6692795753479,0.001,128,3,2000,32,20,29.88940749142625
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,728.4892761148761,18.443999710655124,0.0134608820080757,16.669025659561157,0.001,128,3,2000,32,20,31.573283857405773
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1573.779124309739,18.443999710655124,0.0152571322396397,16.669119596481323,0.001,128,3,2000,32,20,28.22807768536018
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,226.505570458919,15.401751736635456,0.0030213398858904,18.37057948112488,0.001,128,3,2000,64,10,36.64672661668473
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.3567982868976,15.401751736635456,0.005027575418353,18.31295657157898,0.001,128,3,2000,64,10,34.77727258427357
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,253.53414961931057,15.401751736635456,0.0041814092546701,18.31641840934753,0.001,128,3,2000,64,10,36.15715084141698
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.30974287776104,15.401751736635456,0.0033085120376199,18.320717334747314,0.001,128,3,2000,64,10,35.65959806186923
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,419.7228379664491,15.401751736635456,0.0040171151049435,18.317941188812256,0.001,128,3,2000,64,10,33.9678894807368
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,784.1678419406794,15.401751736635456,0.00898068677634,18.31324553489685,0.001,128,3,2000,64,20,31.253425204867533
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,812.8126581848227,15.401751736635456,0.0131949419155716,18.321897268295288,0.001,128,3,2000,64,20,31.097610903712752
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,573.7406239541499,15.401751736635456,0.0092592369765043,18.3226478099823,0.001,128,3,2000,64,20,32.61035947386472
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,661.4224502175368,15.401751736635456,0.0107883661985397,18.39193654060364,0.001,128,3,2000,64,20,31.992726169736166
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,579.5827790327978,15.401751736635456,0.0094058802351355,18.334131479263306,0.001,128,3,2000,64,20,32.56636075836376
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1594.2125729480422,13.191825472104854,0.0264263823628425,1.2285163402557373,0.001,128,4,100,32,10,28.172053188443115
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1544.588430545097,13.191825472104854,0.0233467034995555,1.2041430473327637,0.001,128,4,100,32,10,28.30938771255311
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1237.3998141001507,13.191825472104854,0.0209667906165123,1.1233878135681152,0.001,128,4,100,32,10,29.272415023290144
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1161.0863126987117,13.191825472104854,0.0213967692106962,1.1245410442352295,0.001,128,4,100,32,10,29.548870432959994
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,13.191825472104854,0.0274164080619812,1.122474193572998,0.001,128,4,100,32,10,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1618.4506437207162,13.191825472104854,0.0267802793532609,1.123063325881958,0.001,128,4,100,32,20,28.10652089073342
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,13.191825472104854,0.0299299899488687,1.126260757446289,0.001,128,4,100,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,13.191825472104854,0.0271004661917686,1.124824285507202,0.001,128,4,100,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.7644196577978,13.191825472104854,0.0265924483537673,1.1242544651031494,0.001,128,4,100,32,20,28.63879983071279
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,13.191825472104854,0.0275410637259483,1.1218926906585691,0.001,128,4,100,32,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1104.2374916331994,11.558819529443763,0.017774885520339,1.2055857181549072,0.001,128,4,100,64,10,29.76689060325406
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1362.9406362428883,11.558819529443763,0.0198939014226198,1.2049517631530762,0.001,128,4,100,64,10,28.852746084963137
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,982.0452539323962,11.558819529443763,0.0163549352437257,1.2442519664764404,0.001,128,4,100,64,10,30.276200476600927
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,769.4163777505856,11.558819529443763,0.0142646487802267,1.2043590545654297,0.001,128,4,100,64,10,31.335901223317705
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,997.2974109981592,11.558819529443763,0.0190037116408348,1.2043342590332031,0.001,128,4,100,64,10,30.2092685716155
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1601.6936875104584,11.558819529443763,0.0263397023081779,1.2429640293121338,0.001,128,4,100,64,20,28.151720847989196
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,11.558819529443763,0.0299291387200355,1.210055589675903,0.001,128,4,100,64,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1433.442156647423,11.558819529443763,0.0242144931107759,1.2054357528686523,0.001,128,4,100,64,20,28.63371376113595
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1246.1983467725067,11.558819529443763,0.0231791883707046,1.206397533416748,0.001,128,4,100,64,20,29.241643779902617
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1283.648742103832,11.558819529443763,0.0245459992438554,1.209472417831421,0.001,128,4,100,64,20,29.113053492055535
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,655.7587276188086,13.191825472104854,0.0105840321630239,5.631492614746094,0.001,128,4,500,32,10,32.03007469357592
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,670.303202392905,13.191825472104854,0.0097880717366933,5.60231351852417,0.001,128,4,500,32,10,31.934802545139792
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,925.267094419344,13.191825472104854,0.0091935778036713,5.59914755821228,0.001,128,4,500,32,10,30.534844312837425
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,623.3409928777611,13.191825472104854,0.0088007701560854,5.602081298828125,0.001,128,4,500,32,10,32.250258603554286
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,511.5571596280957,13.191825472104854,0.0103730773553252,5.598849773406982,0.001,128,4,500,32,10,33.108573814439595
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1244.647428254685,13.191825472104854,0.0160507336258888,5.600574731826782,0.001,128,4,500,32,20,29.247052026755696
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1197.6419205467705,13.191825472104854,0.0186992492526769,5.602171182632446,0.001,128,4,500,32,20,29.414245597424554
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1012.9434953355088,13.191825472104854,0.0162223428487777,5.603261470794678,0.001,128,4,500,32,20,30.141663288247965
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,765.0116337746821,13.191825472104854,0.0143670616671442,5.600122451782227,0.001,128,4,500,32,20,31.36083509109249
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1000.2912247950134,13.191825472104854,0.0146707715466618,5.598940849304199,0.001,128,4,500,32,20,30.196250898587135
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,530.5937316976239,11.558819529443763,0.0066784266382455,6.009918928146362,0.001,128,4,500,64,10,32.949894337374644
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,419.5330201012383,11.558819529443763,0.0061597619205713,6.011551141738892,0.001,128,4,500,64,10,33.969854003284745
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,433.0473626275937,11.558819529443763,0.0073109408840537,6.009471654891968,0.001,128,4,500,64,10,33.83216150790325
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,328.6348506003179,11.558819529443763,0.0059123486280441,6.010603904724121,0.001,128,4,500,64,10,35.03037931783534
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,388.1496925200803,11.558819529443763,0.0061044166795909,6.010153532028198,0.001,128,4,500,64,10,34.30752302301882
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,931.6476374246988,11.558819529443763,0.0115739749744534,6.010020971298218,0.001,128,4,500,64,20,30.504998617965263
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1047.318337150686,11.558819529443763,0.0160344745963811,6.01903247833252,0.001,128,4,500,64,20,29.996728412481065
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,682.967506745733,11.558819529443763,0.012366727925837,6.009196043014526,0.001,128,4,500,64,20,31.853515068377007
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1331.2842463604418,11.558819529443763,0.013371480628848,6.009636163711548,0.001,128,4,500,64,20,28.954807559173737
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1012.1791331994646,11.558819529443763,0.0170397032052278,6.012171745300293,0.001,128,4,500,64,20,30.144941689950127
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,996.2248093938254,13.191825472104854,0.0083737950772047,11.193913698196411,0.001,128,4,1000,32,10,30.21394195822969
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1047.8041671895917,13.191825472104854,0.0080404551699757,11.194600105285645,0.001,128,4,1000,32,10,29.99471427432557
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,544.6506403217035,13.191825472104854,0.0067399749532341,11.196476459503174,0.001,128,4,1000,32,10,32.836335302173744
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,460.93140530873495,13.191825472104854,0.0066143027506768,11.195783138275146,0.001,128,4,1000,32,10,33.56115249217906
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.88557092955153,13.191825472104854,0.0073654623702168,11.199819564819336,0.001,128,4,1000,32,10,33.65685211366801
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,946.7116382195449,13.191825472104854,0.0120475571602582,11.203293323516846,0.001,128,4,1000,32,20,30.435338327002466
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,902.435562562751,13.191825472104854,0.013014743104577,11.195040941238403,0.001,128,4,1000,32,20,30.64335347411017
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,676.7349515248494,13.191825472104854,0.0115400208160281,11.199318408966064,0.001,128,4,1000,32,20,31.893329415722484
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,827.1784586261714,13.191825472104854,0.0152452392503619,11.195454835891724,0.001,128,4,1000,32,20,31.021523327628714
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,677.0342868871319,13.191825472104854,0.0129561983048915,11.198685884475708,0.001,128,4,1000,32,20,31.891408856523654
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,308.5013177710844,11.558819529443763,0.0049602324143052,12.01614260673523,0.001,128,4,1000,64,10,35.3049452529414
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,476.8450024054552,11.558819529443763,0.005713056307286,12.015762090682983,0.001,128,4,1000,64,10,33.413743134147694
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,233.00361602660644,11.558819529443763,0.0038573343772441,12.016799449920654,0.001,128,4,1000,64,10,36.52388887791647
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.7732466323628,11.558819529443763,0.0043351138010621,12.065881729125977,0.001,128,4,1000,64,10,35.65252362207092
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.451897433484,11.558819529443763,0.0047640660777688,12.022032976150513,0.001,128,4,1000,64,10,35.56677330832445
